Age,Income,Credit_Score,Credit_Utilization,Missed_Payments,Loan_Balance,Debt_to_Income_Ratio,Account_Tenure,Payment_Risk_Score,Consecutive_Miss,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Employment_Status_Retired,Employment_Status_Self-employed,Employment_Status_Unemployed,Credit_Card_Type_Gold,Credit_Card_Type_Platinum,Credit_Card_Type_Standard,Credit_Card_Type_Student,Customer_ID,Risk_Score,Delinquent_Account,Top_Risk_Factor
0.19346721,-0.66399246,-0.3587511,-2.9026341,0.024374157,-0.35136265,-0.03945388,-0.08709806,-0.8620515,-0.005360147,-0.57818645,0.26161852,0.22692256,0.2813323,0.29729813,0.17170957,-0.041886512,-0.06267162,0.16805536,-0.09969497,0.15885624,-0.0032500103,-0.20418443,CUST0078,0.056110002,0,Credit_Utilization
-1.3246053,-0.14439918,0.09519446,-0.79375803,-0.1440797,-0.24573377,0.07796717,0.31516188,-0.35959607,-0.07781752,0.42057827,-2.0015197,0.11325228,0.27165535,0.38481772,-0.23375641,-0.12518635,-0.058578067,-0.13300212,-0.2756885,-0.121853836,-0.005800834,-0.02666035,CUST0079,0.0607018,0,Month_2
-1.8512478,-0.048291694,0.01767966,-0.5158601,-0.1554573,-0.09675224,0.10950706,0.29232496,-0.56723124,-0.013956502,-0.32179525,0.45859835,0.19879767,0.20151596,0.24291268,-0.17607902,-0.032229435,-0.07565569,-0.26853785,-0.15867205,0.12474359,-0.0031331156,-0.43033975,CUST0080,0.19546075,0,Age
0.1481733,-0.2569337,-0.6956692,-1.7277533,-0.11998369,-0.17209715,-0.013457097,-0.055440746,-0.08607155,-0.048834927,-0.14645433,0.2809277,0.20782316,0.16945042,0.2339875,0.20234194,0.090506464,-0.06803548,-0.18284704,-0.14624797,-0.045852236,-0.004976019,-0.19629699,CUST0081,0.27299276,0,Credit_Utilization
-0.93969256,-0.45131436,0.15275261,0.18860358,-0.051944245,-0.6105038,0.10817766,-0.4653541,0.099731274,-0.044418342,-0.39285585,0.17530482,-1.1706823,-0.026083041,0.3664476,-0.18387428,0.06742866,-0.11416399,-0.2054228,-0.20656914,0.27502257,-0.00318273,-0.23887081,CUST0082,0.117407314,0,Month_3
-0.041853573,-0.13028055,-0.24095365,0.26819575,-0.1589894,-0.38554156,0.0581532,-0.63140166,-0.054338917,0.0060515986,0.119609915,-1.5551955,0.05681518,0.2236816,-1.0521814,-0.5900056,-0.08044728,-0.03932769,0.29300195,-0.08095579,-0.07445576,-0.0052836086,-0.2535513,CUST0083,0.06326872,0,Month_2
-0.53626734,-0.19869839,-0.90560275,-0.0077042216,0.06393963,0.018246235,-0.6010863,-0.7152132,0.30584818,-0.0351751,-0.25041354,0.3144249,-1.5773607,0.3401107,-0.045332942,-0.08535976,0.1007957,-0.058764413,-0.28897992,-0.16108173,0.271823,-0.0036484876,-0.25369945,CUST0084,0.065684505,0,Month_3
0.40558067,-0.16733931,-0.9818107,0.17840682,-0.0025908859,-0.38337782,-0.5069457,0.16011661,-0.36354792,-0.088764034,0.3958508,-2.6131418,0.09032296,0.048348222,0.075389735,0.20287389,-0.16809456,-0.04520535,-0.08909912,-0.036803752,0.22442637,-0.004412258,-0.4602236,CUST0085,0.07757283,0,Month_2
-0.48154283,-0.39432794,0.11241983,-0.040967584,-0.12163545,-0.017049242,-0.20925406,-0.41022322,0.20640032,-0.110572495,0.0029323562,-1.667187,0.20959386,0.096202575,-1.2074307,0.35418513,-0.16790918,-0.026278839,-0.0010352387,0.67100435,-0.08958226,-0.004991492,-0.21916518,CUST0086,0.13445094,0,Month_2
1.1477836,0.17929077,0.06902358,0.016901685,-0.015087614,0.51635027,0.072479695,0.4804194,-0.014598245,0.04566158,0.51748574,-1.2638386,0.15577973,0.26698524,0.35661143,-0.5166318,-0.13893418,-0.07207589,0.4418895,-0.14605902,-0.06742329,-0.0052836086,-0.16353571,CUST0087,0.97118,1,Month_2
-0.70567405,-0.22463107,0.030422892,-0.22098586,0.18884377,-0.082880855,-0.06594476,-0.9680543,-0.75910765,-0.05878639,-0.056197662,0.06491301,0.25873366,0.3832355,-1.7794018,0.3842592,0.1064503,-0.04357272,-0.23625952,-0.29810768,-0.1124281,-0.005961216,-0.0074013085,CUST0088,0.07213898,0,Month_5
0.28847265,-0.091580994,-0.06436871,-0.20155458,-0.067575976,-0.1620268,-0.70316845,-0.820614,0.32830617,0.08961231,0.059894063,0.18538168,-1.223693,0.33044434,-1.1082783,0.5350772,0.08868608,-0.03327808,-0.1412759,-0.27444264,-0.09914019,-0.005666048,-0.12509945,CUST0089,0.17341146,0,Month_3
-1.0250916,-0.17325749,-0.28105608,-2.1160789,-0.20419851,-0.35052714,-0.23490606,-0.4508289,0.025278037,0.009410376,0.12696047,0.1528303,0.27361402,-1.3798491,-1.3530874,0.22217195,-0.055402637,-0.12376058,-0.09501463,-0.32709178,-0.058096148,0.04763687,-0.27481008,CUST0090,0.0024951512,0,Credit_Utilization
-0.26620534,-0.26134145,0.047369644,-0.6451604,-0.1142816,0.047812797,0.00060269015,-1.0961508,-0.80756027,-0.21187375,-0.05915272,0.23999637,0.24530062,0.21279337,0.55772835,-0.07024802,-0.027021082,-0.051016785,-0.26619393,-0.31677756,0.40525973,-0.0038425901,-0.14737175,CUST0091,0.28229922,0,Account_Tenure
-0.5881789,-0.8062098,-0.4236428,-2.5788717,-1.5477095,-0.18251702,-0.053241257,0.20725448,-0.055786084,-0.12118116,-0.3232827,0.1928653,0.112759784,0.13522975,0.24579965,-0.27768767,-0.021391718,-0.036052935,-0.050951973,-0.06480757,-0.09434012,-0.0057043214,0.052888554,CUST0092,0.009655642,0,Credit_Utilization
-1.3705184,-0.79525065,-0.2382952,-0.33117136,-0.8352376,-0.4991123,-0.62179303,-0.3837352,0.03264901,0.02607195,-0.41750523,0.06932079,-0.7852282,-0.12665573,-1.607275,0.5151353,0.10671055,-0.055482056,-0.14181472,-0.09556701,-0.12165218,0.05166363,-0.15098736,CUST0093,0.00219039,0,Month_5
-0.33930427,0.09245585,-0.024632258,-0.40359038,-0.087959886,-0.30825585,-0.103013255,-1.0044186,-0.69982445,-0.05473993,-0.143913,0.18979706,-1.4247704,-0.0797863,0.39608192,-0.08987635,-0.028075542,-0.0561963,-0.29429317,0.72331953,-0.105001606,-0.0035130787,-0.2022146,CUST0094,0.0833654,0,Month_3
-0.59299105,-0.68294215,-0.22094668,-0.28565627,-0.18965225,-0.2625447,-0.22482987,0.01578547,0.082515925,-0.09197362,-0.588593,0.22871552,-0.73523057,-1.2883196,-0.9314979,0.44203922,-0.052593663,-0.17549187,0.15401836,-0.14544165,-0.042637482,-0.0051267096,-0.21838658,CUST0095,0.015405077,0,Month_4
0.06197388,-0.6744344,-0.7018389,-0.38749605,-0.23562996,-0.34232908,-0.3459696,-0.6610585,0.11239359,-0.018039145,0.005811272,0.026121395,-0.7096576,0.18977812,-1.5806776,-0.9612172,0.12011634,-0.039363388,-0.19933115,-0.20212835,-0.06830425,-0.004976019,-0.29360703,CUST0096,0.005191047,0,Month_5
-0.384159,-0.26243785,-0.14535776,-0.4161037,0.1796201,-0.2710913,-0.7695504,-0.41999322,-0.42912403,0.016600592,0.06524791,0.30561712,-1.3603487,-1.069153,0.2194221,0.11031985,-0.0478449,0.18772575,-0.10783565,-0.25848866,-0.124947675,0.050423812,-0.16783392,CUST0097,0.030917,0,Month_3
-0.6015375,0.17508186,-0.90846145,-2.0131028,-0.25490406,0.290188,-0.6137648,-0.30423832,-0.106118776,-0.035492066,-0.30309847,0.35007477,0.24268962,0.22996734,-0.8178832,0.2949573,-0.08117033,-0.0303195,0.22587451,-0.06484304,0.33614254,-0.0045675184,-0.2726541,CUST0098,0.06831086,0,Credit_Utilization
-0.008483491,0.13225047,0.21409746,0.57876366,0.03932843,0.027877372,0.20619468,-0.48484272,0.33065698,0.08774786,-0.11210267,0.45604378,0.32058835,-0.94235665,0.40765914,-0.099941336,-0.025727198,-0.06328777,0.01032326,0.6916922,-0.028953241,-0.0035130787,-0.21086285,CUST0099,0.959975,1,Month_4
-0.6206203,-0.8615092,0.011695368,0.28454053,0.0322937,-0.21573444,-0.35801432,-0.16745912,-0.08535728,0.0079312585,-0.14599225,-1.7050046,-0.8955871,0.14864129,-0.010073898,-0.30525744,0.22503433,-0.06602855,-0.09796137,-0.1989806,-0.0901352,-0.0049207876,-0.08626932,CUST0100,0.027908463,0,Month_2
-1.1818234,0.14598301,-0.28025538,0.33228007,-0.09221877,-0.33657822,0.11271191,-0.17718847,-0.002286167,0.019126762,0.48455715,0.25695664,-1.586146,0.3514862,-0.07472299,-1.0149043,-0.102567606,-0.06231885,-0.27563757,-0.05474295,0.09515493,-0.0032165262,-0.27886948,CUST0101,0.11195044,0,Month_3
-0.9387999,-0.103126734,-0.027446399,0.09026278,-0.1861568,0.062634,0.0284542,0.31804794,0.4181489,-0.09521718,-0.14232546,-0.7493107,-0.5011717,-0.78894997,-0.41378072,0.3715438,-0.13547218,0.3568247,-0.12535854,0.48860896,-0.04588157,-0.0034795213,-0.40809786,CUST0102,0.29404858,0,Age
0.04319462,0.21092774,0.15114506,0.23396431,0.1501804,-0.05119191,0.44784692,-0.7573768,0.48007175,0.08531186,0.015312012,-0.8268676,0.21352209,0.18695804,-0.6136513,0.6085281,0.5721203,-0.02536273,-0.031644464,-0.31276336,-0.2054032,-0.026952151,0.30075824,CUST0103,0.9243432,1,Month_2
-0.058972497,-0.08107562,0.08522593,-0.02399642,0.084024034,-0.7035482,0.040793747,-1.0352252,0.33795378,0.040146943,-0.3728369,0.16581528,0.15913458,0.20097777,-1.3645425,-1.0211742,-0.030727416,-0.056738295,-0.079004474,-0.5413577,-0.22155602,-0.024656616,0.21167623,CUST0104,0.06689368,0,Month_5
-0.3049587,0.11852418,-0.4161198,0.29403192,-0.20473142,0.09653529,-1.1537259,-0.5055283,0.013230006,0.02711694,-0.19479227,0.3059409,-1.5015558,-0.17442039,0.30227956,0.047681455,-0.10724078,0.10967834,-0.16373564,0.21035305,-0.10074934,-0.0041552247,-0.31996,CUST0105,0.12216857,0,Month_3
-0.21544205,-0.13484982,-0.36049396,-0.29805848,-1.1597028,-0.12459292,-0.07327002,-0.47888106,0.30249768,-0.0317357,-0.012187613,0.1106252,0.0330079,-0.69652855,-0.98946553,-0.65696096,0.10992317,-0.067455925,-0.0024098563,-0.20101604,-0.11416876,0.04976842,-0.27802485,CUST0106,0.025701376,0,Missed_Payments
-0.026167361,0.035625998,-1.3390019,-0.19750635,0.061725203,-0.333091,-0.12077006,0.047563095,-0.6382221,-0.3679606,-0.0019707847,0.50594825,0.19364198,0.29438138,-0.030392412,0.24199721,-0.0724575,-0.03888032,-0.21788445,0.124606915,-0.055097006,-0.0031229458,-0.44414234,CUST0107,0.3258693,0,Credit_Score
-0.11438777,-0.09446971,-0.76340646,0.039302107,0.19732717,-0.55555993,-0.076648325,-1.2371594,0.1380207,0.005164067,-0.41330248,-1.6673807,0.097655214,-0.10323681,0.270061,-0.8009402,-0.12955083,0.1610052,-0.10645358,0.459127,-0.06397332,-0.004592544,-0.24210694,CUST0108,0.033853985,0,Month_2
-0.568825,-1.0004318,-0.5114334,-0.6385113,-1.0515685,-0.08737391,-0.22032082,-0.040204827,0.020164207,0.025101155,-0.59472895,0.22216347,0.17731541,0.17669731,-1.5828577,-0.4942552,-0.02774147,-0.05283345,-0.034712605,0.010754136,-0.10645887,0.051617503,-0.123121575,CUST0109,0.008184325,0,Month_5
-0.29178396,-0.13477558,-0.3144908,-2.2277067,-0.13194904,-0.22858045,-0.116720736,-0.77316886,0.11462377,0.04979916,-0.22670832,-2.1252062,0.20677094,0.31265208,0.17354581,0.48534852,-0.14768416,-0.091541134,-0.07058301,-0.13077782,-0.04982912,0.050900355,-0.09429983,CUST0110,0.01617601,0,Credit_Utilization
-0.74489725,-0.30417156,-0.22927456,-2.311523,-0.139013,-0.6790318,-0.005229223,-0.4411887,0.16956598,0.0339644,-0.33873826,-1.8280799,0.1825967,0.13537563,0.15600543,-0.20860453,-0.12138398,0.17816149,-0.04975237,-0.058311947,0.38133517,-0.0050048376,-0.20432073,CUST0111,0.00834865,0,Credit_Utilization
-0.079027526,-0.64178085,-0.94824547,-0.07130027,-0.10484398,0.1223102,0.038704224,-0.59201604,0.32165545,-0.14705734,-0.08601182,-2.097771,0.20245719,0.14448312,0.07796809,0.1745902,-0.16291255,0.08898386,-0.010527922,0.010202711,0.3189074,-0.0046872604,-0.33021548,CUST0112,0.106987745,0,Month_2
-0.28380936,0.30030993,0.22949132,0.71813554,0.27679536,0.2861591,0.027716823,-0.31239396,0.43297434,0.076195486,-0.06430853,0.429984,0.21275103,0.35229144,-1.2753749,0.6030351,-0.032291137,-0.0371287,-0.069689736,-0.2057863,-0.054838903,0.05357562,-0.0012522445,CUST0113,0.96500033,1,Month_5
-1.4121493,0.06934803,-0.43979552,-2.5332568,0.036192745,-0.4822969,0.21492998,0.3275762,-0.27303454,-0.2500656,0.3750315,0.22910653,0.17725982,0.24736392,0.2116476,0.33763096,-0.02995338,-0.032542128,-0.12734896,-0.20266673,-0.19175647,-0.026793715,-0.14677052,CUST0114,0.09380013,0,Credit_Utilization
-0.25394014,0.063621454,-0.6037743,-0.09985066,0.25287738,0.021480855,-0.740179,-1.2020115,0.23702657,0.020016197,0.15810421,0.1422829,-0.974221,0.18929581,-1.0450523,-0.12641941,-0.077261895,0.04299169,-0.19837318,-0.4274203,-0.2537007,-0.025381543,0.3061057,CUST0115,0.05023348,0,Account_Tenure
-0.7601642,0.05064737,0.1085308,-0.4661602,-0.1420682,-0.28195974,-0.15174372,0.06652258,0.20742257,-0.01963207,-0.047380425,0.1861138,0.15897729,0.29086077,-1.9917195,-0.43528837,0.072722636,-0.03900248,-0.09932048,0.6611936,-0.13556859,-0.0035402062,-0.28738144,CUST0116,0.19723122,0,Month_5
-0.082064465,-0.8515053,-0.01808218,-0.11671025,-0.14622878,-0.115788236,-0.041053336,-0.1725693,0.21072032,0.049885504,-0.38156927,0.1471211,-0.56013626,-0.9399695,-1.1820698,-0.3957202,-0.04368951,-0.07474515,0.0708464,-0.16111137,-0.073779754,-0.0051267096,-0.18978412,CUST0117,0.031710606,1,Month_5
-0.4551503,-0.35331324,-0.27310455,-3.2321575,-0.018259348,-0.055006325,-0.06534258,0.17748971,-0.07556422,-0.2191934,-0.3293404,0.30496937,0.21421544,0.3269464,0.4648019,-0.2949654,-0.023303626,-0.04137317,-0.07029864,0.3360169,-0.10307805,-0.0035218932,-0.12078387,CUST0118,0.0949132,0,Credit_Utilization
0.25174916,0.09056354,0.1667603,0.16807425,0.09096067,-0.15393323,0.3171798,0.407298,0.11574838,0.062026598,0.86397123,0.26449308,0.4519675,-0.6659756,0.18758667,-0.41066584,-0.030587131,-0.07727041,-0.04393854,0.52834105,-0.0636478,-0.0031229458,-0.28792247,CUST0119,0.97984433,1,Month_1
-0.70893204,0.00044583983,-0.051372036,-0.03403227,0.054570753,-0.00306238,0.10400184,-0.19265375,0.14702612,0.028242603,-0.024299346,-1.9735694,0.04991868,0.22594516,0.40906087,-0.823237,-0.08550255,-0.047789995,-0.07325814,-0.2384551,-0.09977385,-0.005800834,0.039221425,CUST0120,0.16123663,0,Month_2
-1.5806848,0.37863943,-0.27030146,0.021928594,-0.25509197,-0.055727687,-0.6418361,-0.15510885,0.17296429,-0.0031884618,-0.34624836,0.19799155,-1.4108621,-0.0670953,0.11351751,-1.1459643,-0.07637043,-0.06618887,-0.3486467,-0.15433317,-0.047117222,0.043867838,-0.33476105,CUST0121,0.012414873,0,Age
-1.2606024,0.13516009,-0.6015553,-0.2384952,-0.12805153,-0.0069735344,-0.17299366,0.036433376,-0.22739638,0.07579267,-0.38371322,0.22009248,0.25966552,0.24053943,-1.5638248,0.5415714,-0.03270611,-0.03288842,-0.1583943,-0.2639178,-0.18778785,-0.028272351,0.16214061,CUST0122,0.123258494,0,Month_5
-0.070680134,-0.17446144,0.12177185,0.13271427,0.069305785,0.0023433827,0.43670705,-0.21317798,0.2722263,0.06613691,0.597322,0.5732687,-0.6557847,-0.3403935,0.52374905,-0.4482391,-0.030726947,-0.06435016,-0.04940893,0.89546615,-0.085619345,-0.0037464625,-0.1283171,CUST0123,0.95607513,1,Credit_Card_Type_Gold
0.50775373,0.14090309,0.12299553,-0.47015244,-0.057705678,-0.1444246,0.15961267,0.19027062,-0.5001898,-0.4164363,-0.1397677,0.4243593,0.13347876,0.2653612,0.4535341,-0.017156655,-0.02432388,0.1274852,-0.19221221,-0.2416529,-0.069884025,-0.0048325337,-0.17625038,CUST0124,0.8487736,0,Age
0.5539,0.18591535,0.039806407,0.20706199,0.45950964,-0.033958077,0.14611487,-0.46501145,0.17034428,0.041854896,0.49482372,0.38134107,0.13820739,0.10385773,-0.92359275,-0.3897472,-0.03799606,-0.03892126,-0.019304601,-0.2432043,0.4105886,-0.003441602,-0.22110221,CUST0125,0.931585,1,Month_5
0.80086374,-0.100535005,-0.20947912,0.004768539,0.015817614,-0.06820513,0.10806836,-0.09746902,-0.05854112,-0.00878247,0.61359465,0.48052004,-0.9077122,0.4860078,0.583101,0.008109009,-0.037787084,-0.04699742,-0.049256448,0.43934253,-0.061669312,-0.0035130787,-0.18166986,CUST0126,0.96652234,1,Month_3
-0.7957173,-0.008704742,0.08831278,-0.382849,-0.032462057,-0.04304836,0.12840953,0.30697492,-0.07661643,-0.24611431,-0.27271938,0.36314383,0.16323353,-1.3362998,0.20554611,0.36115676,-0.027499093,-0.042525332,-0.063246325,-0.3239597,-0.16539927,-0.028389247,0.195016,CUST0127,0.40624547,0,Month_4
0.18509462,-0.08890292,-0.026356965,0.1597923,0.30000955,-0.30429527,-0.14180201,-1.2945126,0.16919358,0.061478063,0.35854962,0.1759948,0.014095379,-1.4089569,-1.0658729,-0.1696285,-0.042164117,-0.07907567,-0.073418096,-0.3572477,-0.09027243,0.04763687,-0.20939451,CUST0128,0.09745677,0,Month_4
0.83984977,0.74916595,0.13630147,-0.12560126,-0.015352572,0.8137374,0.042869657,0.25994915,0.37362617,0.11204511,-0.098588094,0.18305531,0.17177014,-0.1642259,-0.74371696,-0.7164019,0.25882062,-0.10689506,-0.046512913,0.7364665,-0.03846322,-0.0032112002,-0.29456165,CUST0129,0.9816279,1,Age
-0.4718342,-0.14248835,-0.4908993,-0.12560649,-0.048555464,0.19527014,-0.1473057,-0.34338322,0.090101145,0.035596862,0.4278701,0.23920363,-0.95567274,-0.77623504,0.045092635,-0.6498583,-0.027937654,0.1827635,-0.16611347,0.26577118,-0.05315194,-0.0032057278,-0.3589322,CUST0130,0.16448048,0,Month_3
0.12325671,-0.2888006,0.0529088,-1.0907817,-0.22550817,-0.17427891,0.05629972,0.3741845,-0.57068557,-0.05473213,0.21729334,0.33296004,0.25128508,0.13987646,-2.0870447,-0.1632251,-0.02825769,-0.042510122,-0.19925551,-0.35242948,-0.107820794,-0.0049494286,-0.3348203,CUST0131,0.07427613,0,Month_5
-0.7773138,-0.8870766,-0.07957249,0.06590587,-0.06998293,-0.055308122,0.007793452,-0.26698688,0.18560103,0.042351387,-0.11135547,0.17096715,-0.849994,0.2616501,-2.1529095,0.6656334,-0.026464676,-0.06512168,-0.16563971,-0.22828895,0.3174407,-0.0035341037,-0.2379261,CUST0132,0.06876077,0,Month_5
-0.8090898,-0.11088557,0.07989934,-0.6258439,-0.25460705,-0.6686799,-0.026949862,-0.13886452,0.23107556,0.018020047,-0.3725404,0.15170772,-0.7412725,0.28869087,-1.8154509,-0.13280587,0.06804274,-0.07789344,-0.04923648,-0.29013565,0.52130324,-0.0037440078,-0.28529787,CUST0133,0.03259967,0,Month_5
-0.6803351,-0.02918118,0.045946304,-0.1248348,0.42075437,-0.48501265,-0.16547889,-0.3926639,0.18754888,0.009319402,-0.4317499,0.107034236,0.26333517,-0.615224,-1.1486759,-0.36937943,-0.030277342,0.30315027,0.034836017,-0.2955996,-0.1201536,0.05357562,-0.074897856,CUST0134,0.13196275,1,Month_5
-0.90132517,-0.88397515,-0.081913926,0.06331889,-0.09529207,-0.52635396,-0.041729014,-0.23364802,0.19658457,-0.13222674,-0.5297279,0.22828582,0.14491351,0.038603052,-1.7202762,-0.44472706,-0.026596319,-0.066176176,-0.0679474,-0.2702976,-0.21626607,-0.031800725,0.0833617,CUST0135,0.020613825,0,Month_5
0.38908324,0.03150178,-0.73876697,-2.316545,-0.014921267,-0.4023058,-0.52981836,0.13121857,0.10570456,-0.034406938,0.15375729,-0.027482305,-0.9584759,-0.79004455,-1.0523432,-0.04909482,-0.042619504,-0.07105408,-0.101170845,-0.18528852,-0.10677426,0.04586484,-0.4215004,CUST0136,0.0048148064,0,Credit_Utilization
0.4835029,-0.14829418,-0.76495653,-2.467341,-0.071100906,-0.7579489,0.003297846,0.2758647,0.0477086,-0.043953296,-0.35065824,-1.029885,0.15824468,-0.6772306,0.29046178,0.076490015,-0.14073795,-0.050570913,0.18681976,0.3017054,-0.030423453,-0.0034795213,-0.42671168,CUST0137,0.029743584,0,Credit_Utilization
-0.9064125,0.271874,-0.12964621,0.1459075,0.06754906,-0.26678175,-0.8244879,-0.46539846,0.40506724,0.1024698,-0.23727852,0.16670364,-1.3119037,-0.93505925,-0.04598285,0.43265393,-0.08574979,-0.15237734,-0.18365769,0.6114171,-0.051785108,-0.0041552247,-0.35847542,CUST0138,0.10897434,0,Month_3
-0.7096218,0.091908514,-0.045553926,0.103148825,-0.19736625,0.07238463,0.049334012,-0.5058829,-0.26214325,-0.005524722,-0.16877308,0.5890452,0.27699664,0.5664088,0.3126738,0.7109044,-0.04133591,-0.079600245,0.8144858,-0.13847129,0.22082727,-0.0035250126,-0.28229943,CUST0139,0.9535701,1,Employment_Status_Unemployed
-0.18116787,-0.111897334,-0.22708447,0.45941004,0.11138881,0.07238181,-0.003967102,-1.8291312,-1.4548603,-0.19335243,0.17377445,0.56960547,0.30525044,0.25624344,0.0773747,-0.017527081,-0.04992365,-0.025334816,-0.25412264,-0.30784568,-0.19771591,-0.024656616,-0.020935472,CUST0140,0.22796379,0,Account_Tenure
-0.47683486,-1.2869415,-0.06260243,-0.03461971,0.016229631,0.2739364,-0.61791325,0.063573025,-0.12383968,0.01312415,0.11036365,0.15473656,-1.6468343,0.038086053,-1.4878862,0.29573,-0.043836858,0.08030079,-0.11545067,-0.1379421,-0.1256252,-0.0051805875,-0.1891418,CUST0141,0.025226286,0,Month_3
0.4952477,-1.348401,-0.030378785,0.27956808,-0.09107962,-0.64665174,-0.24447338,0.3217045,0.09787291,0.07024372,-0.68170553,0.0076613813,-0.644277,0.16530555,-1.6195613,-0.45523554,-0.035534516,-0.08914957,-0.14340207,-0.17971252,-0.12554607,-0.021128245,0.24015526,CUST0142,0.04634323,0,Month_5
0.45383495,-0.16512938,-0.66923904,-0.5340023,-0.07558817,-0.30674413,-0.1723434,-0.38250464,-0.47292057,-0.35708147,0.07978309,0.08168562,0.028378407,-1.572635,0.4610617,-0.09397982,-0.03264446,-0.088012524,0.30026403,0.4088982,-0.072190806,-0.0033226227,-0.46134388,CUST0143,0.12009542,0,Month_4
0.3098851,-0.1605814,-0.020463776,0.530201,-0.036773697,-0.0016169869,0.160665,-0.22984119,-0.19939482,-0.009043259,0.44589993,0.4118262,-0.8296543,0.20794804,0.42822683,0.5118848,-0.036173146,-0.044929944,0.8779788,-0.14749567,-0.053218946,-0.0050098146,-0.12302918,CUST0144,0.97445756,1,Employment_Status_Unemployed
-0.039669387,-0.030747725,0.032246523,-1.4296997,0.010675632,-0.73128784,-0.33549273,0.30442035,-0.22570717,0.023454934,-0.040760692,-1.5281004,0.12427707,-0.80969036,-0.13306913,0.044607803,-0.111385316,-0.049129322,0.11355704,-0.28221744,-0.096876845,-0.021402035,0.691787,CUST0145,0.0538621,0,Month_2
-0.047624152,-0.8707673,0.042301774,-0.2440989,-0.012942222,0.01885215,-0.3589177,-0.5142844,0.13785152,0.027920866,-0.31189704,0.3112964,0.34913763,0.15197721,0.29017326,-1.1013211,0.07110442,-0.052811164,-0.07424399,-0.18407844,-0.1249995,-0.021094445,0.16401458,CUST0146,0.33176747,0,Month_6
-0.108125985,-0.9987888,0.025536824,0.052903123,-1.2996564,0.0901528,-0.113352224,-0.5749869,-5.6815275e-05,-0.2932727,-0.08111706,0.14575043,0.13229455,-1.3102255,0.14500855,0.2795668,-0.028513867,-0.07978877,-0.006034458,-0.077361435,-0.07383776,-0.0050098146,-0.17556308,CUST0147,0.06295989,0,Month_4
0.751283,0.21355286,-0.37911215,0.04210285,-0.045299616,0.29753447,0.04019914,0.0643352,0.13336155,0.022636076,-0.0266826,0.3792854,-0.7268956,0.33639625,0.14090423,0.036140002,-0.028474448,0.2558579,-0.117116146,0.3207493,-0.029263826,-0.0032057278,-0.28343022,CUST0148,0.95474386,1,Age
-0.62058127,-1.1523442,-0.030512618,-0.66613406,-0.03869559,-0.44687903,0.073472634,0.08112495,-1.1352776,-0.42776364,0.27198625,0.49333224,0.20103677,0.22365244,0.15750353,0.06083283,-0.045078482,-0.039766703,-0.110722035,-0.25225195,-0.17620663,-0.028389247,-0.06507583,CUST0149,0.117275305,0,Income
0.29297468,-1.1934543,-0.9624374,-0.22681957,0.04781944,-0.20155853,-0.43899173,0.18644962,-0.4019849,-0.3806984,-0.54605097,0.32889226,0.20319793,0.21156871,0.36122194,-0.22843707,-0.044515647,-0.051556297,-0.11991881,0.014445002,-0.07418989,-0.0048325337,-0.22168025,CUST0150,0.14230116,0,Income
0.43424764,-1.1636366,-0.8990515,-0.38259327,-0.06414468,0.0072781662,-0.27868465,0.20019129,0.04405696,0.014162262,0.5038779,0.07877038,0.013422952,-0.67505884,0.24068229,-0.6391264,-0.072459325,-0.12222009,-0.027181681,0.0614449,-0.0769314,-0.0032057278,-0.314291,CUST0151,0.18752053,0,Income
-1.5917157,-0.19112875,-0.07598627,-0.1738689,-0.07061706,-0.35162926,0.09543448,-0.32166928,-0.30869392,-0.09045902,0.02417606,-2.2749941,0.12800996,0.3441049,0.37944767,-0.14035428,-0.118136406,-0.061349064,0.49964115,-0.15716396,-0.024282917,-0.005106327,-0.31508505,CUST0152,0.04120261,1,Month_2
-1.0226051,-0.738272,-0.74160564,-1.6776022,-0.22828154,-0.06479337,-0.79300815,-0.45193386,0.18889368,-0.018248107,0.056684997,0.07622691,-0.9453822,-0.0080890795,-0.9372449,-0.6259463,-0.074747585,-0.02171806,0.2759753,-0.102517724,-0.16187298,-0.0067847264,-0.08467356,CUST0153,0.001572841,0,Credit_Utilization
-1.9304966,-0.09157034,-0.08948357,-0.23246208,-0.07301975,-0.21058737,-0.5341699,-0.0730595,-0.06512396,0.0074489196,0.15674993,-1.6589935,-0.99315125,0.09110913,-0.10359125,-0.6733308,-0.06355506,-0.040876426,0.36597404,-0.22992657,-0.24557593,-0.030014874,0.10449383,CUST0154,0.0069712587,0,Age
-0.7697819,-0.061390616,-0.83863986,0.13184601,-0.16073588,0.008223033,-0.08677085,0.105103195,0.4653795,0.043598514,-0.083301224,-1.6774365,-0.6428127,0.13204324,-0.022433486,-0.042471386,-0.04523974,-0.05378049,-0.12696184,0.24394989,-0.078196764,-0.003795687,-0.26075074,CUST0155,0.10246716,0,Month_2
-1.550422,-0.07120499,-0.2499935,-1.2627264,0.18922444,-0.21069077,0.11455247,0.29874015,0.17603238,0.021531742,-0.19665946,-1.2663691,0.14089008,0.07481424,-0.70109165,-0.5275516,-0.096853256,-0.055678774,-0.08017968,-0.33146292,-0.22977978,-0.042567365,0.16993143,CUST0156,0.017407967,0,Age
